company_name,arabic_name,sector,sub_sector,city,country,website,email,phone,linkedin_url,employees,founded_year,description,is_startup,is_listed,tags
Jawwy TV,جوّي تي في,Communication Services,Digital Streaming & Content Aggregation,Riyadh,Saudi Arabia,https://www.jawwy.tv,N/A,N/A,https://www.linkedin.com/company/jawwy-tv,51-200,2019,"Jawwy TV is a Saudi-based digital streaming platform offering aggregated content from multiple Arab and international channels and streaming services in one app. It provides live TV, on-demand movies, series, and sports under a subscription model. The platform caters primarily to Arabic-speaking audiences in the Gulf and MENA regions.",True,False,"streaming, content aggregation, IPTV, digital media, OTT"
Anghami,أنغامي,Communication Services,Music Streaming & Digital Audio,Riyadh,Saudi Arabia,https://www.anghami.com,N/A,N/A,https://www.linkedin.com/company/anghami,201-500,2012,"Anghami is the first and leading music streaming platform in the Arab world, offering both Arabic and international music to millions of users across MENA. The platform features over 72 million songs and provides a freemium model with ad-supported and premium subscription tiers. Anghami became the first Arab tech company to list on the Nasdaq in 2022.",False,True,"music streaming, digital audio, Arabic content, Nasdaq-listed, MENA tech"
SRMG (Saudi Research and Media Group),المجموعة السعودية للأبحاث والإعلام,Communication Services,Digital Media & Publishing,Riyadh,Saudi Arabia,https://www.srmg.com,N/A,N/A,https://www.linkedin.com/company/srmg,1001-5000,1972,"SRMG is the largest media conglomerate in the Arab world, operating across print, digital, and broadcast media with a growing focus on digital content transformation. It owns major Arabic publications and has been actively investing in digital media startups and platforms to expand its content ecosystem. The group plays a pivotal role in shaping digital media strategies aligned with Saudi Vision 2030.",False,True,"media group, digital publishing, content, news, Saudi Vision 2030"
UTurn Entertainment,يوتيرن للترفيه,Communication Services,Digital Content Production & Social Media,Jeddah,Saudi Arabia,https://www.uturn.com,N/A,N/A,https://www.linkedin.com/company/uturn-entertainment,51-200,2009,"UTurn Entertainment is one of the pioneering Saudi digital content studios, known for producing viral Arabic-language video content, web series, and short films distributed across YouTube and social media platforms. It has produced some of the most-watched Arabic digital content in the Gulf region and works with major brand partners for branded content. UTurn helped shape the influencer and digital content creator economy in Saudi Arabia.",False,False,"digital content, YouTube, web series, branded content, entertainment"
Hala Media,هلا ميديا,Communication Services,Digital Media & Content Distribution,Riyadh,Saudi Arabia,https://www.hala.media,N/A,N/A,N/A,11-50,2018,"Hala Media is an emerging Saudi digital media startup focused on content creation, distribution, and media production tailored for Arabic-speaking digital audiences. The company develops multi-platform content strategies for brands and media properties across social channels and streaming platforms. It supports Vision 2030's media diversification agenda by growing local digital content talent.",True,False,"digital media, content distribution, media production, Arabic content, startup"
Weyyak,وياك,Communication Services,Video-on-Demand & Digital Streaming,Riyadh,Saudi Arabia,https://www.weyyak.com,N/A,N/A,https://www.linkedin.com/company/weyyak,51-200,2017,"Weyyak is a free Arabic video-on-demand streaming platform offering a large library of Arabic series, movies, and entertainment content at no cost to users, supported by an advertising model. It is backed by Rotana Group and distributes Rotana's extensive Arabic content catalogue digitally across the Arab world. The platform appeals to cost-conscious viewers seeking free, legitimate Arabic digital entertainment.",False,False,"VOD, free streaming, Arabic content, Rotana, AVOD"
Savvy Games Group,مجموعة سافي للألعاب,Communication Services,Gaming & Esports,Riyadh,Saudi Arabia,https://www.savvy-games.com,N/A,N/A,https://www.linkedin.com/company/savvy-games-group,201-500,2022,Savvy Games Group is a Saudi sovereign-backed gaming investment and development company owned by the Public Investment Fund (PIF). It aims to make Saudi Arabia a global hub for the gaming industry by investing in and acquiring international and regional gaming companies. The group oversees multiple gaming brands and esports initiatives across MENA.,False,False,"gaming, esports, investment, PIF, game development, MENA"
STC Play,اس تي سي بلاي,Communication Services,Gaming & Digital Entertainment,Riyadh,Saudi Arabia,https://www.stcplay.com,N/A,N/A,https://www.linkedin.com/company/stcplay,101-200,2019,"STC Play is the gaming and entertainment arm of Saudi Telecom Company (STC), one of the largest telecoms in the Middle East. It provides a cloud gaming platform, esports tournaments, and digital entertainment services tailored to the MENA gaming community. STC Play connects millions of gamers through competitions, streaming, and exclusive gaming content.",False,False,"cloud gaming, esports, telecom, STC, digital entertainment, MENA"
Gamers8,غيمرز 8,Communication Services,Esports & Gaming Events,Riyadh,Saudi Arabia,https://www.gamers8.gg,N/A,N/A,https://www.linkedin.com/company/gamers8,51-200,2022,"Gamers8 is Saudi Arabia's premier esports and gaming festival platform, hosting one of the largest gaming events in the world annually in Riyadh. It brings together top global esports teams, streamers, and gaming brands for massive competitive tournaments and entertainment shows. Gamers8 is a flagship initiative under the broader Saudi gaming ecosystem vision.",False,False,"esports, gaming festival, tournaments, live events, Saudi Vision 2030"
Tamatem Games,تمتم للألعاب,Communication Services,Mobile Game Publishing,Riyadh,Saudi Arabia,https://www.tamatem.co,N/A,N/A,https://www.linkedin.com/company/tamatem,51-100,2013,"Tamatem Games is the leading mobile game publisher in the Arabic-speaking world, specializing in localizing and publishing international mobile games for the MENA market. The company adapts games culturally and linguistically to resonate with Arab audiences, achieving hundreds of millions of downloads across its portfolio. Tamatem has offices in Saudi Arabia and Jordan and is a key player in Arabic mobile gaming.",False,False,"mobile gaming, game publishing, Arabic localization, MENA, app store"
PlayHera,بلاي هيرا,Communication Services,Gaming Publishing & Live Events,Riyadh,Saudi Arabia,https://www.playhera.com,N/A,N/A,https://www.linkedin.com/company/playhera,51-100,2018,"PlayHera is a MENA-focused gaming company that publishes, localizes, and powers global games through creator-led live events for players across the region. The platform bridges international game developers with Arab audiences by combining content creation, influencer marketing, and community-building. PlayHera operates gaming events and supports game growth across Saudi Arabia and the wider Middle East.",True,False,"game publishing, live events, content creators, MENA, localization, community"
Scopely (Saudi Operations),سكوبلي,Communication Services,Mobile Game Development,Riyadh,Saudi Arabia,https://www.scopely.com,N/A,N/A,https://www.linkedin.com/company/scopely,1000+,2011,"Scopely is a global interactive entertainment and mobile gaming company that has expanded its presence in Saudi Arabia following a major investment from Savvy Games Group. The company develops and publishes hit mobile games inspiring community, connection, and competition at scale. Its Saudi presence is part of the kingdom's broader strategy to embed top global gaming companies in the region.",False,False,"mobile gaming, game development, global gaming, Savvy Games, interactive entertainment"
Saudi Esports Federation,الاتحاد السعودي للرياضات الإلكترونية,Communication Services,Esports Governance & Development,Riyadh,Saudi Arabia,https://www.saudigamingfederation.com,N/A,N/A,https://www.linkedin.com/company/saudi-esports-federation,51-100,2017,"The Saudi Esports Federation is the official government-backed body responsible for overseeing and developing esports in the Kingdom of Saudi Arabia. It organizes national and international esports competitions, supports Saudi esports athletes, and drives the country's ambition to become a global esports powerhouse. The federation plays a pivotal role in aligning Saudi gaming with Vision 2030 objectives.",False,False,"esports, federation, government, national tournaments, Saudi Vision 2030, competitive gaming"
Shahid (MBC Group),شاهد,Communication Services,OTT Video Streaming,Riyadh,Saudi Arabia,https://shahid.mbc.net,N/A,N/A,https://www.linkedin.com/company/shahid-mbc,"1,000–5,000",2012,"Shahid is the leading Arabic OTT streaming platform owned by MBC Group, offering Gulf dramas, live sports (Roshn League), movies, and original content. It is the most widely used Arabic-language SVOD service in Saudi Arabia and the MENA region. Shahid provides content across web, mobile, and smart TV platforms.",False,False,"OTT, SVOD, Arabic Content, Live Sports, MBC Group, MENA"
STARZPLAY Arabia,ستارزبلاي,Communication Services,OTT Video Streaming,Riyadh,Saudi Arabia,https://www.starzplay.com,N/A,N/A,https://www.linkedin.com/company/starzplay,201–500,2015,"STARZPLAY Arabia is a subscription video-on-demand (SVOD) platform offering Hollywood blockbusters, international TV shows, Arabic originals, live sports, and live TV channels across the MENA region. The platform operates as a joint venture between Lionsgate's STARZ and regional investors. It serves millions of subscribers across 20+ countries in the Middle East and North Africa.",False,False,"OTT, SVOD, Hollywood, Arabic Originals, Live Sports, MENA"
STC TV (Saudi Telecom Company),إس تي سي تي في,Communication Services,OTT Streaming / Digital Media,Riyadh,Saudi Arabia,https://tv.stc.com.sa,N/A,+966 9200 00900,https://www.linkedin.com/company/stc,"10,000+",1998,"STC TV is the digital streaming arm of Saudi Telecom Company (STC), one of the largest telecoms in the Middle East, offering on-demand movies, series, live TV channels, and sports content. STC leverages its telco infrastructure to deliver OTT content seamlessly bundled with internet and mobile packages. The platform serves millions of customers across Saudi Arabia and the broader MENA market.",False,True,"OTT, Telecom, IPTV, VOD, Live TV, STC, Saudi Listed"
Saudi Binladin Group,مجموعة بن لادن السعودية,Industrials,Heavy Construction & Engineering,Jeddah,Saudi Arabia,https://www.saudibinladin.com,N/A,N/A,https://www.linkedin.com/company/saudi-binladin-group,"50,000+",1931,"Saudi Binladin Group (SBG) is one of the largest construction and engineering conglomerates in the Middle East. The company is most renowned for its work on major Islamic holy sites in Mecca and Medina, as well as large-scale infrastructure projects across Saudi Arabia. It has been a key contractor for government mega-projects for decades.",False,False,"construction, engineering, infrastructure, mega-projects, Mecca expansion"
